textDisplay,videojuego,moderationStatus,sentimiento
que reseña más floja no tenías ganas de trabajar,Kingdom Hearts III,,
no soy de españa pero la voz de kratos en español me parece malisima nada parecida a la original,Kingdom Hearts III,,
que emoción god of war no falla,Kingdom Hearts III,,
el hacha ya se podía cargar en el anterior,Kingdom Hearts III,,
el juego esta bueno pero a mi gusto el combate es terrible muy rigiido y la camara es horrible pase el 1 pero este no lo compro no me parece que hay cambio a nivel de combate que es mas de lo mismo en rigides,Kingdom Hearts III,,
involuntaria o involuntariamente xd,Kingdom Hearts III,,
este god of war y sonic frontier son los juegos más esperandos sin duda,Kingdom Hearts III,,
habemus goty señores br no hay duda playstation desde que llego a la industria ha marcado estándares de calidad superandose generación tras generación,Kingdom Hearts III,,
ese abrazo de kratos a atreus y su sonrisa al recibir el abrazo es lo mejor mas bonito y humano que he visto de kratos,Kingdom Hearts III,,
20 10 y god juego del año,Kingdom Hearts III,,
este juego me lo voy a pasar lentamente en el modo más difícil dejando que la emoción dure harto que valga la pena la espera no me lo voy a pasar en un par de días como esos alocados que no paran y se lo pasan a los afanes,Kingdom Hearts III,,
doblaje extraordinario xd quizas solo para españa quizas xd,Kingdom Hearts III,,
eldeng ring dile adiós al goty,Kingdom Hearts III,,
toma microsoft a toda la yugular epico,Kingdom Hearts III,,
mierda que capturadora usa esta gente para grabar no he visto ningun canal de gameplays en el que el juego se vea tan fluido los 60fps en youtube y eso que estoy en android,Kingdom Hearts III,,
la voz de kratos en castellano es horrible,Kingdom Hearts III,,
suena horrible el castellano prefiero en mexicano o ingles,Kingdom Hearts III,,
juegue el 1ro en pc y me aburrio soberanamente es mas cinematica que juego no creo que este ragnarok sea diferente,Kingdom Hearts III,,
the best game of the world,Kingdom Hearts III,,
muy bueno pero me hubiera gustado más potencia gráfica creo que ya se está estancando lo bueno es que ya saldrá la ps6,Kingdom Hearts III,,
me trague muchos spoilers viendo otros análisis menos mal que aquí no hay,Kingdom Hearts III,,
es una verguenza q despues d 4 años tengamos este juego,Kingdom Hearts III,,
no mms son escenas muy prrsiisiiimas para que las ponen yo solo venía a ver una opinión no un spoiler,Kingdom Hearts III,,
la mitad de esos clips no los he visto en trailers donde los puedo ver,Kingdom Hearts III,,
god wr sera el goti sin duda el den rin no pasa nada,Kingdom Hearts III,,
si que se ve viejo kratos,Kingdom Hearts III,,
cada vez que sale un juego de sony todos los comentarios son bien tontos que es muy continuista pero quieren a elden ring como goty dónde las armas llevan teniendo los mismos set de movimientos desde el primer dark souls no dicen nada respecto a halo pokémon o gears que no les gusta que kratos sea tan humano supongo que no jugaron los primeros juegos donde se nota lo humano que es kratos es que hasta en la tercera entrega al final hace lago humano por todo el mundo que no querían que saliera para ps4 pero si se la pasaban quejándose de que te estaban obligando a pasar a la otra generación se que son xboxers y nintenderos pero podrían al menos poner comentarios menos tontos podrían esforzarse un poco más muchachos por qué me hacen creer que todos los que se quejan de que este juego es continuista ellos no tienen ninguna saga favorita ya que todas las sagas tiene una secuela que se parece al primer juego o un tercero que usa la misma fórmula bioshock una trilogía increible ahora resulta que es una basura por qué los tres títulos son shooters con poderes dmc es basura por qué el personaje siempre usa sus dos pistolas y su espada halo es basura por qué estan las mismas armas en todos los juegos xd,Kingdom Hearts III,,
no lo he jugado pero anoto que es un juego muy parecido al otro que si que tiene cosas nuevas tal y cual pero claro eso no quita una cosa de la otra y eso no lo dicen,Kingdom Hearts III,,
mitologia vikinga xd xdxd,Kingdom Hearts III,,
la prensa comprable ya no tiene credibilidad lo mejor es esperar a la opinión de los usuarios,Kingdom Hearts III,,
de donde sacaste esas imágenes,Kingdom Hearts III,,
que puta pasada,Kingdom Hearts III,,
juegazo que tiene playstation,Kingdom Hearts III,,
mejor juego del año quee diceee,Kingdom Hearts III,,
genial solo me falta la ps5,Kingdom Hearts III,,
lo esperable de gow y santa monica no fallan tremendas ganas br por mi parte no voy a comprarlo para ps4 lo esperare en un par de años con suerte menos en pc viendo las políticas de sony no creo comprarme la ps5 asi que me despido de las consolas prefiero esperar los juegos en pc que con diferencia es mi principal plataforma actualmente mucha suerte a los que lo disfruten de salida d,Kingdom Hearts III,,
este va a ser el último god termina aqui no puedo contar nada más,Kingdom Hearts III,,
este al menos narra el análisis con ganas y emoción,Kingdom Hearts III,,
también la música que no tiene nada que ver jajajajajaja,Kingdom Hearts III,,
aquien se le puso la piel de gallina a href https www youtube com watch v v qywkgvimy amp t 0m27s 0 27 a,Kingdom Hearts III,,
a href https www youtube com watch v v qywkgvimy amp t 2m47s 2 47 a que es un juego de ps4 mejorado en la 5 no un juego de la 5 empeorado para la 4 no tiene sentido pasar por un hueco para enmascarar una carga preferirías una pantalla de carga,Kingdom Hearts III,,
esas son capturas originales del juego,Kingdom Hearts III,,
esta complicado el goty,Kingdom Hearts III,,
madre mia ya tenia ganas de jugarlo pero ahora es que no puedo aguartar las ganass,Kingdom Hearts III,,
se ve igual al anterior parece un 2 0,Kingdom Hearts III,,
nah yo queria spoilers,Kingdom Hearts III,,
hahaha no puedo creerlo el doblaje al castellano es pésimo br como es posible que puedan jugarlo así y no en el idioma original,Kingdom Hearts III,,
juego del año,Kingdom Hearts III,,
juegazos como este god o war horizon y the last of us son el motivo por el que merece la pena tener una playstation realmente este juego se ve como una auténtica obra de arte,Kingdom Hearts III,,
llevaba años sin tener estás ganas por un videojuego br br como me voy a gozar la edición jotun,Kingdom Hearts III,,
que horrible voz de kratos en español jajaja,Kingdom Hearts III,,
ojalá podamos manejar el martillo de thor vi un gameplay parecía el final del juego y no había nada de rastro del martillo de thor si había un arma nueva pero no era el martillo,Kingdom Hearts III,,
a mi no me gusto esta parte de la saga y este gow ragnarok lo veo muy igual al anterior solo que atreus esta mas grande prefiero al kratos violento que el pacifista paternal aburre hasta su nueva voz por que sera que esta mitología solo tiene dos entregas,Kingdom Hearts III,,
que sea 9 yaaa,Kingdom Hearts III,,
probablemente no haiga ragnarok,Kingdom Hearts III,,
inicio de nueva generación,Kingdom Hearts III,,
a href https www youtube com watch v v qywkgvimy amp t 09m02s 09 02 a,Kingdom Hearts III,,
a href https www youtube com watch v v qywkgvimy amp t 1m04s 1 04 a loki adulto se los dije señores quiero mi like,Kingdom Hearts III,,
goty ya esta no hay discusion,Kingdom Hearts III,,
cada vez hacen más trolo a kratos,Kingdom Hearts III,,
sony ya ha pagado por el juego del año,Kingdom Hearts III,,
5 días me separan de disfrutar este juegazo,Kingdom Hearts III,,
serán todos los jefes pequeños,Kingdom Hearts III,,
mejor que de last of us 2,Kingdom Hearts III,,
que engaña que titulo tan tendencioso,Kingdom Hearts III,,
30 horas de juego bua elden ring me dio 140 en el juego 1,Kingdom Hearts III,,
señores habemus goty,Kingdom Hearts III,,
que puta locura,Kingdom Hearts III,,
y ya que esamos por que no habeis puesto capturas de ps4 tambien son importanes en los analisis,Kingdom Hearts III,,
si esta en latino verdad,Kingdom Hearts III,,
los dislikes ya sabemos de quienes vienen y de sus graves problemas mentales,Kingdom Hearts III,,
mis pobres ahorros jaja,Kingdom Hearts III,,
ufff y yo quejándome que ya había visto unos cuantos análisis donde no veía a alvaro acabó de hacer el tonto perdón 3d juegos y muchísimas gracias,Kingdom Hearts III,,
por qué es un juego que engaña porque es un metal gear solid 2 tlou2 y otra vez nadie te lo va a decir,Kingdom Hearts III,,
es un excelente juego espero que salga y jugarlo aunque elden ring dejo la vaya demasiada alta,Kingdom Hearts III,,
le cambiaron la voz a kratos respecto al 2018,Kingdom Hearts III,,
4 estilo de armamento para mi es continuista sera un buen juego en todo lo demas pero en el gameplay le farta mas inovacion,Kingdom Hearts III,,
una vez más kratos lo vuelve hacer goty,Kingdom Hearts III,,
siempre lo mejor muy buen analisis,Kingdom Hearts III,,
yo voy a esperar a que salga para pc porque no tengo ps4 c,Kingdom Hearts III,,
estamos ante un juegazo que seguro será goty señores br editado me arrepiento de este comentario creo que el goty debe ser para elden ring,Kingdom Hearts III,,
el único pero que le pongo al juego de acuerdo con los análisis que he visto es que debió ser exclusivo de ps5 me parece que sacarlo en ps4 limitó el potencial real que podía dar el juego br br ya que duerman a ps4 tiene dos años que gasté en la nueva consola y no tengo más de 4 exclusivos que valgan la pena todos han salido también para ps4 br br la gente defiende que no hay consolas y que deben incluir a los que no pueden comprar la nueva consola gente cuando salió gow 3 yo no pude comprar la ps3 y tuve que esperar 4 años para jugarlo hasta que pude comprarme esa consola ahora que puedo comprarme la nueva generación me parece un insulto que limiten los juegos por considerar a los de ps4,Kingdom Hearts III,,
el dios del goty,Kingdom Hearts III,,
hay que vender la moto personajes con alma te sientes identificado juego con sentimientos maravillosa etc etc la prensa haciendo lo suyo jaja,Kingdom Hearts III,,
los pipas diciendo que el gow ragnarok es mejor que el elden ring,Kingdom Hearts III,,
buf cuándo he visto el trineo de los lobos he tenido recuerdos del puto esquife de gears 5,Kingdom Hearts III,,
porque llevas smokin papa br no lo vez hijo sale el analisis de gow ragnarok y lo narra alvaro castellanos,Kingdom Hearts III,,
que horrible el doblaje de kratos gallego jajajaja,Kingdom Hearts III,,
álvaro tu no te has dado cuenta que eres el único en españa que le dices gad of wor jajajaja,Kingdom Hearts III,,
goty,Kingdom Hearts III,,
kratos es la mascota de la compañía es obvio que no pueden permitirse desperdiciar un título de gow,Kingdom Hearts III,,
lastima que el doblaje de españa sea tan malo sobre todo la voz de kratos es horrible,Kingdom Hearts III,,
jugue el anterior y este es mas de lo mismo no se porq pero me gustan mas el 1 2 y el 3,Kingdom Hearts III,,
el doblaje es horrible,Kingdom Hearts III,,
la versión de ps4 que tal está porque es la que voy a comprar y ni la nombráis,Kingdom Hearts III,,
deberían poner nota de nuevo parece que a 3djuegos les dió miedo ser criticados por poner notas en los juegos hasta quedan fuera del radar de metacritic,Kingdom Hearts III,,
tremendo juegazo,Kingdom Hearts III,,
la profecia no se cumplio kratos seguira vivo,Kingdom Hearts III,,
vaia ganazas tioooo br nunca me sentio tambien gastandome 70 x algo,Kingdom Hearts III,,
me cuestiono eso de humanizar a kratos me parece algo incongruente con el personaje y sus origenes y el formo de crianza de un espartano,Kingdom Hearts III,,
me gustaba más la mitología griega al menos no jugare la trilogía nordica xd esperare si vuelven a lo griego kfkkfkd,Kingdom Hearts III,,
pero este juego no puede ser goty ya qué no hay ningún cambio grafico es un juego de ps4 ya le afano el goty por soborno el anterior rdr2,Kingdom Hearts III,,
pero qué os estáis inventando si es exactamente igual que el otro podríais haber hecho el mismo análisis con imagenes de 2018 y nadie se da cuenta,Kingdom Hearts III,,
es un pedazo de juego pero como le lamen las suelas a sony no veo la hora de comprarlo y terminarlo,Kingdom Hearts III,,
completisimo y excelente review ya no puedo esperar a jugarlo personalmente me gustaria que los desarrolladores premiaran a todos aquellos que lograron el 100 del juego anterior con algun extra saludos,Kingdom Hearts III,,
